Number,Type of Payment,Process,System,Volume,Assignment Group,Assigned To,State,Priority,Urgency,Impact,Day,Created,Actual Start,Actual End,Closed
INC-2025-29413,Domestic Payment,Domestic Payment,STP CAT,18569,DC,Punisher,Closed,Medium,Low,Medium,Tuesday,2025-08-05T10:43:14.000000,2025-08-05T12:12:14.000000,2025-08-06T22:27:14.648921,2025-08-06T23:24:14.648921
INC-2025-29414,International Transfer,International Transfer,Stargate,38,Avengers,Thor,Closed,Medium,Medium,Medium,Tuesday,2025-08-05T14:52:57.000000,2025-08-05T15:04:57.000000,2025-08-06T12:52:14.177602,2025-08-06T14:15:14.177602
INC-2025-29415,Proces X,Proces X,SOLEMOS,58,People,Dwayne Johnson,Closed,High,High,Medium,Tuesday,2025-08-05T12:45:08.000000,2025-08-05T13:36:08.000000,2025-08-05T17:38:01.358675,2025-08-05T18:40:01.358675
INC-2025-29416,International Transfer,International Transfer,Stargate,14,Avengers,Iron Man,Closed,Medium,Medium,Medium,Tuesday,2025-08-05T13:24:57.000000,2025-08-05T14:44:57.000000,2025-08-06T07:31:44.592534,2025-08-06T08:27:44.592534
INC-2025-29417,Domestic Payment,Domestic Payment,STP CAT,9211,People,Dwayne Johnson,Closed,Medium,Low,Medium,Tuesday,2025-08-05T11:14:09.000000,2025-08-05T11:25:09.000000,2025-08-05T22:59:15.554483,2025-08-05T23:14:15.554483
INC-2025-29418,International Transfer,International Transfer,Stargate,24,Avengers,Thor,Closed,Medium,Medium,Medium,Tuesday,2025-08-05T12:36:04.000000,2025-08-05T13:25:04.000000,2025-08-06T14:28:32.330228,2025-08-06T15:40:32.330228
INC-2025-29419,Proces X,Proces X,SOLEMOS,3,People,Dwayne Johnson,Closed,Medium,Medium,Medium,Tuesday,2025-08-05T15:52:05.000000,2025-08-05T16:57:05.000000,2025-08-07T03:36:35.290239,2025-08-07T04:34:35.290239
INC-2025-29420,Proces X,Proces X,SOLEMOS,168,DC,Batman,Closed,Medium,Low,Medium,Tuesday,2025-08-05T10:14:05.000000,2025-08-05T10:41:05.000000,2025-08-06T03:18:29.725413,2025-08-06T04:40:29.725413
INC-2025-29421,Domestic Payment,Domestic Payment,STP CAT,5741,People,Scarlett Johansson,Closed,Low,Low,Low,Tuesday,2025-08-05T18:32:23.000000,2025-08-05T19:01:23.000000,2025-08-06T11:36:49.113208,2025-08-06T11:51:49.113208
INC-2025-29422,Domestic Payment,Domestic Payment,STP CAT,7972,People,The Rock,Closed,Low,Low,Low,Tuesday,2025-08-05T12:14:31.000000,2025-08-05T13:34:31.000000,2025-08-06T23:24:34.941259,2025-08-07T00:43:34.941259
INC-2025-29423,International Transfer,International Transfer,Stargate,24,Avengers,Iron Man,Closed,Medium,Medium,Medium,Tuesday,2025-08-05T10:36:42.000000,2025-08-05T10:52:42.000000,2025-08-06T05:25:02.000589,2025-08-06T05:52:02.000589
INC-2025-29424,International Transfer,International Transfer,Stargate,33,DC,Punisher,Closed,High,Medium,High,Tuesday,2025-08-05T10:24:33.000000,2025-08-05T11:33:33.000000,2025-08-06T01:53:56.319738,2025-08-06T02:18:56.319738
INC-2025-29425,Proces X,Proces X,SOLEMOS,212,People,Jackie Chan,Closed,Medium,Medium,Medium,Tuesday,2025-08-05T17:05:04.000000,2025-08-05T17:52:04.000000,2025-08-06T23:17:30.457992,2025-08-07T00:41:30.457992
INC-2025-29426,SEPA Payment,SEPA Payment,Stargate,88565,DC,Aquaman,Closed,Critical,High,High,Tuesday,2025-08-05T08:44:41.000000,2025-08-05T09:40:41.000000,2025-08-05T10:39:59.138778,2025-08-05T11:12:59.138778
INC-2025-29427,Domestic Payment,Domestic Payment,STP CAT,17481,Avengers,Doctor Strange,Closed,Medium,Medium,Medium,Tuesday,2025-08-05T14:52:02.000000,2025-08-05T16:12:02.000000,2025-08-06T01:26:41.532359,2025-08-06T01:51:41.532359
INC-2025-29428,Proces X,Proces X,SOLEMOS,106,People,Dwayne Johnson,Closed,Low,Low,Low,Tuesday,2025-08-05T15:08:57.000000,2025-08-05T15:45:57.000000,2025-08-07T20:34:07.603712,2025-08-07T21:29:07.603712
INC-2025-29429,International Transfer,International Transfer,Stargate,30,Avengers,Doctor Strange,On Hold,Medium,Medium,Medium,Tuesday,2025-08-05T08:49:29.000000,,,
INC-2025-29430,Proces X,Proces X,SOLEMOS,140,People,Kevin Hart,Closed,Medium,Medium,Medium,Tuesday,2025-08-05T08:11:01.000000,2025-08-05T08:21:01.000000,2025-08-05T14:59:36.618538,2025-08-05T16:17:36.618538
INC-2025-29431,Basic Payment,Basic Payment,STP CAT,1600,DC,Batman,Closed,Medium,Medium,Medium,Tuesday,2025-08-05T13:22:27.000000,2025-08-05T14:01:27.000000,2025-08-06T05:31:39.450550,2025-08-06T05:59:39.450550
INC-2025-29432,Money Rates,Money Rates,SOLEMOS,1,Avengers,Hulk,Closed,High,High,High,Tuesday,2025-08-05T11:57:23.000000,2025-08-05T12:58:23.000000,2025-08-05T15:57:25.404791,2025-08-05T16:37:25.404791
INC-2025-29433,Proces X,Proces X,SOLEMOS,191,People,Kevin Hart,Closed,Low,Low,Low,Tuesday,2025-08-05T10:20:57.000000,2025-08-05T10:53:57.000000,2025-08-09T06:05:19.645734,2025-08-09T06:37:19.645734
INC-2025-29434,Domestic Payment,Domestic Payment,STP CAT,12820,People,The Rock,Closed,Medium,Medium,Medium,Tuesday,2025-08-05T17:21:36.000000,2025-08-05T18:51:36.000000,2025-08-06T18:44:12.985108,2025-08-06T19:46:12.985108
INC-2025-29435,International Transfer,International Transfer,Stargate,40,Avengers,Hulk,Closed,High,High,High,Tuesday,2025-08-05T15:20:13.000000,2025-08-05T16:25:13.000000,2025-08-05T19:26:25.836895,2025-08-05T20:00:25.836895
INC-2025-29436,SEPA Payment,SEPA Payment,STP CAT,64096,DC,Batman,Closed,High,Medium,High,Tuesday,2025-08-05T12:00:30.000000,2025-08-05T12:15:30.000000,2025-08-06T04:55:33.166055,2025-08-06T05:50:33.166055
INC-2025-29437,Domestic Payment,Domestic Payment,STP CAT,6476,DC,Punisher,Closed,Low,Low,Low,Tuesday,2025-08-05T19:44:37.000000,2025-08-05T20:38:37.000000,2025-08-07T02:31:15.201639,2025-08-07T03:56:15.201639
INC-2025-29438,International Transfer,International Transfer,Stargate,25,Avengers,Doctor Strange,Closed,Low,Low,Low,Tuesday,2025-08-05T15:44:23.000000,2025-08-05T16:42:23.000000,2025-08-08T12:04:05.380608,2025-08-08T12:19:05.380608
INC-2025-29439,Proces X,Proces X,STP CAT,101,People,Mark,Closed,Medium,Medium,Medium,Wednesday,2025-08-06T16:11:51.000000,2025-08-06T16:48:51.000000,2025-08-07T00:03:55.570015,2025-08-07T00:39:55.570015
INC-2025-29440,Domestic Payment,Domestic Payment,STP CAT,5551,DC,Batman,Closed,Medium,Low,Medium,Wednesday,2025-08-06T23:14:38.000000,2025-08-07T00:19:38.000000,2025-08-07T09:37:15.520419,2025-08-07T10:35:15.520419
INC-2025-29441,Proces X,Proces X,SOLEMOS,148,People,Kevin Hart,Closed,Critical,High,High,Wednesday,2025-08-06T10:40:10.000000,2025-08-06T11:29:10.000000,2025-08-06T13:56:35.697874,2025-08-06T14:41:35.697874
INC-2025-29442,Money Rates,Money Rates,SOLEMOS,5,Avengers,Hulk,Closed,Medium,Medium,Medium,Wednesday,2025-08-06T00:27:08.000000,2025-08-06T01:49:08.000000,2025-08-07T09:03:26.764185,2025-08-07T09:30:26.764185
INC-2025-29443,Basic Payment,Basic Payment,STP CAT,769,DC,Punisher,Closed,Medium,Medium,Medium,Wednesday,2025-08-06T16:43:47.000000,2025-08-06T17:31:47.000000,2025-08-07T14:57:47.180307,2025-08-07T16:09:47.180307
INC-2025-29444,Proces X,Proces X,SOLEMOS,118,DC,Punisher,Closed,Medium,Low,Medium,Wednesday,2025-08-06T09:21:22.000000,2025-08-06T10:51:22.000000,2025-08-07T15:30:34.282226,2025-08-07T17:00:34.282226
INC-2025-29445,SEPA Payment,SEPA Payment,Stargate,62238,DC,Batman,Closed,Critical,High,High,Wednesday,2025-08-06T08:28:38.000000,2025-08-06T09:21:38.000000,2025-08-06T12:19:50.086745,2025-08-06T13:24:50.086745
INC-2025-29446,Proces X,Proces X,SOLEMOS,159,Avengers,Doctor Strange,Closed,High,Medium,High,Wednesday,2025-08-06T22:36:12.000000,2025-08-06T23:48:12.000000,2025-08-07T10:21:19.046014,2025-08-07T11:13:19.046014
INC-2025-29447,SEPA Payment,SEPA Payment,Stargate,96004,Avengers,Hulk,Closed,Medium,Low,Low,Wednesday,2025-08-06T16:14:39.000000,2025-08-06T17:40:39.000000,2025-08-07T10:04:07.595998,2025-08-07T11:25:07.595998
INC-2025-29448,SEPA Payment,SEPA Payment,STP CAT,10360,Avengers,Thor,Closed,Medium,Medium,Low,Wednesday,2025-08-06T12:59:42.000000,2025-08-06T13:40:42.000000,2025-08-07T13:50:28.464122,2025-08-07T14:38:28.464122
INC-2025-29449,SEPA Payment,SEPA Payment,STP CAT,25373,DC,Batman,Closed,High,High,High,Wednesday,2025-08-06T13:35:59.000000,2025-08-06T13:59:59.000000,2025-08-06T18:40:05.389693,2025-08-06T19:17:05.389693
INC-2025-29450,International Transfer,International Transfer,Stargate,36,Avengers,Doctor Strange,Closed,Medium,Medium,Low,Wednesday,2025-08-06T09:43:28.000000,2025-08-06T10:46:28.000000,2025-08-06T18:24:35.235012,2025-08-06T19:17:35.235012
INC-2025-29451,International Transfer,International Transfer,Stargate,33,DC,Batman,Closed,Critical,High,High,Wednesday,2025-08-06T15:56:14.000000,2025-08-06T16:55:14.000000,2025-08-06T17:33:45.821666,2025-08-06T17:55:45.821666
INC-2025-29452,SEPA Payment,SEPA Payment,Stargate,66572,DC,Punisher,Closed,High,Medium,Medium,Wednesday,2025-08-06T18:37:16.000000,2025-08-06T19:22:16.000000,2025-08-07T10:32:44.088779,2025-08-07T11:32:44.088779
INC-2025-29453,SEPA Payment,SEPA Payment,Stargate,32339,DC,Batman,Closed,High,High,High,Wednesday,2025-08-06T17:23:43.000000,2025-08-06T18:14:43.000000,2025-08-07T10:40:45.569318,2025-08-07T11:48:45.569318
INC-2025-29454,Domestic Payment,Domestic Payment,STP CAT,13621,People,The Rock,Closed,Low,Low,Low,Wednesday,2025-08-06T02:14:32.000000,2025-08-06T02:57:32.000000,2025-08-07T22:20:14.042021,2025-08-07T23:37:14.042021
INC-2025-29455,SEPA Payment,SEPA Payment,Stargate,7003,Avengers,Hulk,Closed,High,High,Medium,Wednesday,2025-08-06T13:33:55.000000,2025-08-06T14:11:55.000000,2025-08-07T01:16:21.941354,2025-08-07T01:42:21.941354
INC-2025-29456,Domestic Payment,Domestic Payment,STP CAT,9215,DC,Dr. X,Closed,Medium,Medium,Medium,Wednesday,2025-08-06T16:58:50.000000,2025-08-06T17:23:50.000000,2025-08-07T01:28:08.061696,2025-08-07T02:55:08.061696
INC-2025-29457,Basic Payment,Basic Payment,STP CAT,4449,DC,Batman,Closed,Medium,Medium,Low,Wednesday,2025-08-06T09:11:52.000000,2025-08-06T09:32:52.000000,2025-08-07T19:06:56.469250,2025-08-07T19:32:56.469250
INC-2025-29458,Domestic Payment,Domestic Payment,STP CAT,18716,DC,Batman,Closed,Low,Low,Low,Wednesday,2025-08-06T10:06:41.000000,2025-08-06T10:26:41.000000,2025-08-09T04:40:07.459030,2025-08-09T05:32:07.459030
INC-2025-29459,International Transfer,International Transfer,Stargate,35,Avengers,Hulk,Closed,Critical,High,High,Wednesday,2025-08-06T12:35:08.000000,2025-08-06T13:40:08.000000,2025-08-06T16:58:22.336533,2025-08-06T18:12:22.336533
INC-2025-29460,International Transfer,International Transfer,Stargate,31,Avengers,Hulk,Closed,High,Medium,High,Wednesday,2025-08-06T09:34:00.000000,2025-08-06T10:52:00.000000,2025-08-07T02:28:05.733164,2025-08-07T03:58:05.733164
INC-2025-29461,Money Rates,Money Rates,SOLEMOS,10,Avengers,Doctor Strange,Closed,Medium,Medium,Medium,Wednesday,2025-08-06T17:32:17.000000,2025-08-06T18:59:17.000000,2025-08-07T09:34:12.645964,2025-08-07T09:49:12.645964
INC-2025-29462,SEPA Payment,SEPA Payment,STP CAT,79281,Avengers,Hulk,Closed,Medium,Medium,Medium,Wednesday,2025-08-06T11:33:50.000000,2025-08-06T12:10:50.000000,2025-08-07T03:15:01.185516,2025-08-07T03:35:01.185516
INC-2025-29463,SEPA Payment,SEPA Payment,STP CAT,67260,People,Dwayne Johnson,Closed,High,High,High,Wednesday,2025-08-06T21:35:54.000000,2025-08-06T22:19:54.000000,2025-08-07T00:33:16.922477,2025-08-07T01:21:16.922477
INC-2025-29464,Domestic Payment,Domestic Payment,STP CAT,14554,People,The Rock,Closed,Medium,Medium,Medium,Wednesday,2025-08-06T17:59:33.000000,2025-08-06T18:53:33.000000,2025-08-07T12:28:42.415736,2025-08-07T13:18:42.415736
INC-2025-29465,Money Rates,Money Rates,SOLEMOS,3,Avengers,Iron Man,Closed,Critical,High,High,Wednesday,2025-08-06T14:16:56.000000,2025-08-06T14:58:56.000000,2025-08-06T18:39:40.440457,2025-08-06T19:21:40.440457
INC-2025-29466,Domestic Payment,Domestic Payment,STP CAT,2414,DC,Aquaman,Closed,Critical,High,High,Wednesday,2025-08-06T15:59:10.000000,2025-08-06T17:25:10.000000,2025-08-06T21:21:31.367187,2025-08-06T21:55:31.367187
INC-2025-29467,International Transfer,International Transfer,Stargate,13,Avengers,Iron Man,In Progress,Critical,High,High,Wednesday,2025-08-06T10:57:31.000000,2025-08-06T11:48:31.000000,,
INC-2025-29468,Proces X,Proces X,SOLEMOS,104,Avengers,Doctor Strange,Closed,Medium,Medium,Medium,Wednesday,2025-08-06T08:31:47.000000,2025-08-06T09:07:47.000000,2025-08-07T16:59:11.428196,2025-08-07T18:22:11.428196
INC-2025-29469,International Transfer,International Transfer,Stargate,30,Avengers,Doctor Strange,Closed,High,High,Low,Wednesday,2025-08-06T13:29:01.000000,2025-08-06T14:36:01.000000,2025-08-06T20:01:15.364488,2025-08-06T20:56:15.364488
INC-2025-29470,Basic Payment,Basic Payment,STP CAT,111,DC,Aquaman,Closed,Medium,Low,Medium,Wednesday,2025-08-06T14:28:16.000000,2025-08-06T15:45:16.000000,2025-08-06T23:21:59.958395,2025-08-07T00:22:59.958395
INC-2025-29471,Money Rates,Money Rates,SOLEMOS,8,Avengers,Hulk,Closed,High,High,High,Wednesday,2025-08-06T00:58:17.000000,2025-08-06T01:39:17.000000,2025-08-06T14:28:47.726392,2025-08-06T15:20:47.726392
INC-2025-29472,Basic Payment,Basic Payment,STP CAT,3729,DC,Batman,Closed,High,Medium,Medium,Wednesday,2025-08-06T10:39:01.000000,2025-08-06T11:33:01.000000,2025-08-06T22:42:52.140980,2025-08-06T23:51:52.140980
INC-2025-29473,Basic Payment,Basic Payment,STP CAT,213,DC,Dr. X,Closed,Medium,Medium,Medium,Wednesday,2025-08-06T09:30:05.000000,2025-08-06T09:57:05.000000,2025-08-07T21:44:21.092801,2025-08-07T22:55:21.092801
INC-2025-29474,Basic Payment,Basic Payment,STP CAT,3444,Avengers,Iron Man,Closed,Medium,Low,Medium,Wednesday,2025-08-06T23:13:42.000000,2025-08-06T23:41:42.000000,2025-08-08T02:59:18.148412,2025-08-08T04:22:18.148412
INC-2025-29475,Domestic Payment,Domestic Payment,STP CAT,6209,DC,Dr. X,Closed,High,High,High,Wednesday,2025-08-06T08:15:33.000000,2025-08-06T09:38:33.000000,2025-08-06T22:05:31.514819,2025-08-06T23:25:31.514819
INC-2025-29476,Money Rates,Money Rates,SOLEMOS,9,People,Mark,Closed,High,Medium,Medium,Wednesday,2025-08-06T13:36:45.000000,2025-08-06T14:42:45.000000,2025-08-07T07:38:31.441208,2025-08-07T08:51:31.441208
INC-2025-29477,Domestic Payment,Domestic Payment,STP CAT,8792,People,Kevin Hart,New,Low,Low,Low,Wednesday,2025-08-06T14:17:35.000000,,,
INC-2025-29478,Money Rates,Money Rates,SOLEMOS,10,Avengers,Hulk,Closed,Critical,High,High,Wednesday,2025-08-06T14:43:53.000000,2025-08-06T15:23:53.000000,2025-08-06T17:50:57.711031,2025-08-06T18:30:57.711031
INC-2025-29479,Domestic Payment,Domestic Payment,STP CAT,461,People,Jackie Chan,In Progress,High,Medium,High,Wednesday,2025-08-06T15:07:10.000000,2025-08-06T15:39:10.000000,,
INC-2025-29480,Domestic Payment,Domestic Payment,STP CAT,9060,DC,Dr. X,New,Critical,High,High,Wednesday,2025-08-06T17:59:48.000000,,,
INC-2025-29481,Proces X,Proces X,SOLEMOS,116,People,Scarlett Johansson,Closed,Low,Low,Low,Wednesday,2025-08-06T15:48:55.000000,2025-08-06T16:55:55.000000,2025-08-09T03:50:56.320080,2025-08-09T04:18:56.320080
INC-2025-29482,Domestic Payment,Domestic Payment,STP CAT,16574,DC,Dr. X,Closed,Medium,Medium,Low,Wednesday,2025-08-06T13:36:10.000000,2025-08-06T13:59:10.000000,2025-08-07T08:26:54.186932,2025-08-07T09:47:54.186932
INC-2025-29483,Domestic Payment,Domestic Payment,STP CAT,19954,DC,Batman,In Progress,High,High,High,Wednesday,2025-08-06T17:58:21.000000,2025-08-06T18:17:21.000000,,
INC-2025-29484,International Transfer,International Transfer,Stargate,44,Avengers,Hulk,Closed,High,High,High,Wednesday,2025-08-06T14:05:29.000000,2025-08-06T14:45:29.000000,2025-08-07T04:04:58.981588,2025-08-07T05:05:58.981588
INC-2025-29485,Proces X,Proces X,SOLEMOS,50,Avengers,Doctor Strange,On Hold,High,High,High,Wednesday,2025-08-06T11:24:45.000000,,,
INC-2025-29486,Basic Payment,Basic Payment,STP CAT,3845,DC,Dr. X,Closed,Medium,Low,Low,Wednesday,2025-08-06T19:14:28.000000,2025-08-06T20:29:28.000000,2025-08-07T03:22:12.986516,2025-08-07T03:44:12.986516
INC-2025-29487,International Transfer,International Transfer,Stargate,10,Avengers,Hulk,Closed,High,Medium,Medium,Wednesday,2025-08-06T16:52:10.000000,2025-08-06T17:43:10.000000,2025-08-07T07:53:06.202451,2025-08-07T08:48:06.202451
INC-2025-29488,Domestic Payment,Domestic Payment,STP CAT,4877,DC,Dr. X,Closed,Low,Low,Low,Wednesday,2025-08-06T20:29:10.000000,2025-08-06T21:22:10.000000,2025-08-08T04:45:55.128965,2025-08-08T05:11:55.128965
INC-2025-29489,Basic Payment,Basic Payment,STP CAT,3811,People,The Rock,Closed,Medium,Medium,Medium,Wednesday,2025-08-06T12:28:00.000000,2025-08-06T12:48:00.000000,2025-08-07T21:50:56.504923,2025-08-07T22:24:56.504923
INC-2025-29490,Basic Payment,Basic Payment,STP CAT,2671,People,Kevin Hart,Closed,Low,Low,Low,Wednesday,2025-08-06T22:23:03.000000,2025-08-06T23:35:03.000000,2025-08-10T16:40:31.031286,2025-08-10T17:05:31.031286
INC-2025-29491,International Transfer,International Transfer,Stargate,19,Avengers,Doctor Strange,Closed,High,High,Medium,Wednesday,2025-08-06T21:32:16.000000,2025-08-06T22:59:16.000000,2025-08-07T02:29:08.121120,2025-08-07T03:46:08.121120
INC-2025-29492,Domestic Payment,Domestic Payment,STP CAT,19615,DC,Punisher,Closed,Medium,Medium,Medium,Wednesday,2025-08-06T13:47:39.000000,2025-08-06T14:01:39.000000,2025-08-07T08:32:39.079374,2025-08-07T09:07:39.079374
INC-2025-29493,Basic Payment,Basic Payment,STP CAT,3696,DC,Punisher,Closed,Medium,Low,Medium,Wednesday,2025-08-06T17:34:22.000000,2025-08-06T18:36:22.000000,2025-08-08T02:55:17.844317,2025-08-08T04:03:17.844317
INC-2025-29494,SEPA Payment,SEPA Payment,Stargate,70506,DC,Batman,Closed,Medium,Medium,Medium,Wednesday,2025-08-06T09:39:25.000000,2025-08-06T10:34:25.000000,2025-08-07T08:11:14.066894,2025-08-07T08:32:14.066894
INC-2025-29495,Domestic Payment,Domestic Payment,STP CAT,13664,DC,Dr. X,Closed,High,Medium,Medium,Wednesday,2025-08-06T12:33:14.000000,2025-08-06T13:26:14.000000,2025-08-07T04:12:40.779939,2025-08-07T04:42:40.779939
INC-2025-29496,SEPA Payment,SEPA Payment,STP CAT,39434,Avengers,Thor,Closed,High,Medium,High,Wednesday,2025-08-06T12:32:54.000000,2025-08-06T13:26:54.000000,2025-08-06T21:47:15.398098,2025-08-06T22:29:15.398098
INC-2025-29497,Proces X,Proces X,SOLEMOS,77,Avengers,Iron Man,Closed,Low,Low,Low,Wednesday,2025-08-06T07:29:03.000000,2025-08-06T07:54:03.000000,2025-08-09T03:48:07.745495,2025-08-09T04:16:07.745495
INC-2025-29498,Proces X,Proces X,SOLEMOS,242,People,Kevin Hart,Closed,High,Medium,Medium,Wednesday,2025-08-06T12:01:55.000000,2025-08-06T13:12:55.000000,2025-08-07T01:07:51.911734,2025-08-07T01:57:51.911734
INC-2025-29499,International Transfer,International Transfer,Stargate,25,Avengers,Thor,Closed,Medium,Medium,Low,Wednesday,2025-08-06T02:52:21.000000,2025-08-06T03:52:21.000000,2025-08-07T00:06:49.269698,2025-08-07T00:56:49.269698
INC-2025-29500,Proces X,Proces X,SOLEMOS,85,DC,Punisher,New,Medium,Medium,Medium,Wednesday,2025-08-06T00:13:52.000000,,,
INC-2025-29501,Domestic Payment,Domestic Payment,STP CAT,3544,People,Jackie Chan,Closed,Low,Low,Low,Wednesday,2025-08-06T15:03:25.000000,2025-08-06T15:14:25.000000,2025-08-10T14:47:48.237466,2025-08-10T15:06:48.237466
INC-2025-29502,Domestic Payment,Domestic Payment,STP CAT,4614,DC,Dr. X,Closed,Medium,Low,Medium,Wednesday,2025-08-06T21:50:35.000000,2025-08-06T22:09:35.000000,2025-08-08T02:31:46.607962,2025-08-08T03:26:46.607962
INC-2025-29503,Domestic Payment,Domestic Payment,STP CAT,5519,DC,Batman,In Progress,High,Medium,High,Wednesday,2025-08-06T14:01:46.000000,2025-08-06T14:21:46.000000,,
INC-2025-29504,Proces X,Proces X,SOLEMOS,156,Avengers,Thor,Closed,Low,Low,Low,Wednesday,2025-08-06T21:07:53.000000,2025-08-06T22:12:53.000000,2025-08-10T17:55:21.347906,2025-08-10T19:13:21.347906
INC-2025-29505,SEPA Payment,SEPA Payment,Stargate,12562,Avengers,Doctor Strange,Closed,High,High,High,Wednesday,2025-08-06T12:03:08.000000,2025-08-06T12:43:08.000000,2025-08-06T22:44:33.420958,2025-08-06T23:07:33.420958
INC-2025-29506,Proces X,Proces X,STP CAT,4,Avengers,Doctor Strange,Closed,Medium,Low,Medium,Wednesday,2025-08-06T21:40:42.000000,2025-08-06T21:53:42.000000,2025-08-07T22:32:11.581564,2025-08-07T23:53:11.581564
INC-2025-29507,Money Rates,Money Rates,SOLEMOS,8,People,The Rock,In Progress,Critical,High,High,Wednesday,2025-08-06T06:39:01.000000,2025-08-06T06:50:01.000000,,
INC-2025-29508,Proces X,Proces X,SOLEMOS,166,Avengers,Doctor Strange,Closed,Low,Low,Low,Wednesday,2025-08-06T20:54:01.000000,2025-08-06T21:36:01.000000,2025-08-08T20:35:01.116167,2025-08-08T21:49:01.116167
INC-2025-29509,Proces X,Proces X,SOLEMOS,4,People,Scarlett Johansson,Closed,High,High,High,Wednesday,2025-08-06T16:37:05.000000,2025-08-06T18:04:05.000000,2025-08-07T06:33:42.497814,2025-08-07T07:36:42.497814
INC-2025-29510,Domestic Payment,Domestic Payment,STP CAT,10889,DC,Dr. X,Closed,Medium,Medium,Medium,Wednesday,2025-08-06T10:32:53.000000,2025-08-06T11:37:53.000000,2025-08-07T18:37:39.151713,2025-08-07T19:37:39.151713
INC-2025-29511,Basic Payment,Basic Payment,STP CAT,3820,People,Jackie Chan,Closed,High,Medium,Medium,Wednesday,2025-08-06T09:42:43.000000,2025-08-06T10:08:43.000000,2025-08-06T23:34:37.355304,2025-08-07T00:19:37.355304
INC-2025-29512,Domestic Payment,Domestic Payment,STP CAT,12814,DC,Dr. X,Closed,Medium,Medium,Low,Wednesday,2025-08-06T19:29:32.000000,2025-08-06T20:21:32.000000,2025-08-07T17:47:04.169532,2025-08-07T18:29:04.169532
INC-2025-29513,SEPA Payment,SEPA Payment,Stargate,44353,DC,Dr. X,Closed,High,Medium,High,Wednesday,2025-08-06T08:15:14.000000,2025-08-06T08:36:14.000000,2025-08-06T11:39:30.548759,2025-08-06T11:55:30.548759
INC-2025-29514,Basic Payment,Basic Payment,STP CAT,821,People,Kevin Hart,Closed,Medium,Medium,Medium,Wednesday,2025-08-06T12:19:43.000000,2025-08-06T12:55:43.000000,2025-08-07T21:11:31.529095,2025-08-07T21:51:31.529095
